CustomerID,BeneficiaryName,AccountNumber,BankName,IFSCCode,IsBlocked,CreatedDate
696,Lakshmi Raj,92131950808967,Canara Bank,CNRB9889,0,2023-10-18
697,Priya Das,66886285828563,HDFC Bank,HDFC2887,0,2024-02-05
698,Harish Iyer,53075300373736,Axis Bank,UTIB3587,0,2023-08-31
699,Karthik Nair,46125881627841,Union Bank,UBIN4456,0,2022-09-22
700,Reshma Patel,85261904956767,State Bank of India,SBIN4740,0,2023-10-21
701,Suresh Raj,52966469339659,Punjab National Bank,PUNB3806,0,2021-09-19
702,Lakshmi Das,82050347498246,Punjab National Bank,PUNB5942,0,2022-04-19
703,Bala Das,48520445164586,Kotak Mahindra Bank,KKBK4323,0,2020-02-16
704,Sathish Iyer,95799404883376,Indian Bank,IDIB1032,0,2022-09-10
705,Divya Rao,48062895628438,Bank of Baroda,BARB4139,0,2024-09-01
706,Harish Patel,87451188681756,Union Bank,UBIN3617,0,2024-07-06
707,Sneha Sharma,08209231811036,Axis Bank,UTIB7590,0,2020-11-07
708,Deepa Singh,72860794350079,Axis Bank,UTIB9343,0,2024-03-06
709,Gokul Das,64714194453600,ICICI Bank,ICIC5409,0,2022-05-14
710,Anita Das,20019652620974,ICICI Bank,ICIC4864,0,2024-02-15
711,Lakshmi Iyer,69833561741871,Indian Bank,IDIB3124,0,2024-12-17
712,Reshma Menon,99475897829259,HDFC Bank,HDFC4097,0,2023-12-05
713,Arun Singh,60838619863513,Canara Bank,CNRB6259,0,2025-05-26
714,Bala Das,04786247564332,Bank of Baroda,BARB5122,0,2025-03-23
715,Lakshmi Menon,94720779937095,Axis Bank,UTIB8181,0,2021-05-28
716,Bala Raj,45331037865414,Punjab National Bank,PUNB1388,0,2023-09-06
717,Neha Sharma,27591258685904,Kotak Mahindra Bank,KKBK2587,0,2020-05-01
718,Sneha Patel,56356648956799,Union Bank,UBIN7767,0,2021-09-12
719,Anita Patel,90849450843367,Bank of Baroda,BARB6707,0,2020-04-24
720,Nisha Sharma,49618878215621,Canara Bank,CNRB3619,0,2024-02-15
721,Rahul Iyer,59478621138810,HDFC Bank,HDFC8379,0,2024-01-21
722,Sathish Kumar,47646480417344,Bank of Baroda,BARB4666,0,2020-05-04
723,Sathish Sharma,18657819340417,HDFC Bank,HDFC7021,0,2023-02-10
724,Deepa Patel,59749388903112,Union Bank,UBIN4927,0,2021-05-20
725,Lakshmi Iyer,22462037451883,State Bank of India,SBIN1185,0,2025-05-05
726,Anjali Rao,80447743277988,Canara Bank,CNRB7117,0,2021-06-04
727,Kiran Kumar,09547114743408,Union Bank,UBIN5073,0,2022-01-11
728,Arun Singh,48452162555255,Union Bank,UBIN2369,0,2025-02-21
729,Karthik Kumar,15703923895896,Bank of Baroda,BARB4288,0,2024-12-12
730,Sathish Das,25828784400403,ICICI Bank,ICIC9003,0,2020-10-13
731,Deepa Raj,29885287092557,Canara Bank,CNRB4344,0,2025-06-09
732,Deepa Nair,18671281604840,Axis Bank,UTIB7959,0,2024-05-13
733,Anita Das,71901196886713,State Bank of India,SBIN8990,0,2023-03-18
734,Priya Das,02318725345328,Bank of Baroda,BARB8995,0,2024-06-19
735,Neha Raj,14075032419294,Indian Bank,IDIB2632,0,2023-06-25
736,Harish Rao,30516617056194,ICICI Bank,ICIC2828,0,2020-09-10
737,Bala Sharma,76779411285895,State Bank of India,SBIN9078,0,2023-03-12
738,Rahul Menon,79679389111119,Indian Bank,IDIB3528,0,2022-12-24
739,Harish Das,54496444738367,Canara Bank,CNRB4243,0,2024-08-31
740,Harish Iyer,94198177485859,Union Bank,UBIN6128,0,2022-04-07
741,Priya Nair,57283900176401,Indian Bank,IDIB9565,0,2021-12-14
742,Rahul Das,16103966930813,Canara Bank,CNRB4941,0,2021-01-11
743,Divya Kumar,10927141024668,Punjab National Bank,PUNB6122,0,2023-11-19
744,Anita Nair,72124059261887,ICICI Bank,ICIC5025,0,2020-02-13
745,Sathish Sharma,55386810401224,Kotak Mahindra Bank,KKBK5046,0,2023-10-03
746,Neha Rao,18474230104525,Punjab National Bank,PUNB5114,0,2022-09-14
747,Anjali Kumar,76071481023931,Union Bank,UBIN4381,0,2020-01-02
748,Neha Rao,11881296598831,Bank of Baroda,BARB5995,0,2024-09-21
749,Divya Singh,32047167273973,Union Bank,UBIN3043,0,2022-03-19
750,Bala Sharma,39288323765413,Punjab National Bank,PUNB6829,0,2025-06-03
751,Priya Das,96152766039923,Punjab National Bank,PUNB6340,0,2023-03-05
752,Priya Kumar,67892069421043,ICICI Bank,ICIC8248,0,2020-02-29
753,Suresh Menon,93174946704335,Indian Bank,IDIB5744,0,2024-08-19
754,Bala Rao,79912576896807,Axis Bank,UTIB5395,0,2023-04-01
755,Kiran Raj,70343048705108,Axis Bank,UTIB5901,0,2025-03-25
756,Sneha Sharma,04126183385053,Bank of Baroda,BARB1979,0,2021-08-08
757,Rahul Nair,29049142291056,HDFC Bank,HDFC3094,0,2024-11-18
758,Vignesh Menon,11492218499447,Kotak Mahindra Bank,KKBK9357,0,2024-12-15
759,Divya Raj,39137819176649,Axis Bank,UTIB8109,0,2022-02-27
760,Bala Singh,27292282366377,Axis Bank,UTIB4961,0,2022-01-19
761,Gokul Rao,98669100803730,Union Bank,UBIN6884,0,2020-12-27
762,Karthik Menon,12972412928617,State Bank of India,SBIN5443,0,2025-05-22
763,Anita Raj,84257689752392,Indian Bank,IDIB2983,0,2020-12-29
764,Sathish Das,42833446210108,Punjab National Bank,PUNB9657,0,2022-05-03
765,Kiran Rao,22713422534275,State Bank of India,SBIN1932,0,2025-02-05
766,Reshma Rao,28513394695143,Indian Bank,IDIB9561,0,2020-08-05
767,Deepa Menon,16278918513119,Kotak Mahindra Bank,KKBK3699,0,2020-05-14
768,Suresh Patel,34065788619461,HDFC Bank,HDFC6821,0,2024-08-24
769,Rahul Raj,17492387303966,ICICI Bank,ICIC3373,0,2022-11-03
770,Vignesh Sharma,52420659598633,Bank of Baroda,BARB8419,0,2025-01-11
771,Deepa Singh,33501110673361,Axis Bank,UTIB6188,0,2021-07-25
772,Neha Nair,63556645770730,State Bank of India,SBIN1466,0,2020-05-11
773,Deepa Iyer,72374336567696,Union Bank,UBIN4855,0,2023-02-28
774,Vignesh Patel,65446603378169,State Bank of India,SBIN6813,0,2024-11-03
775,Anjali Iyer,40210829307445,Indian Bank,IDIB4560,0,2025-01-21
776,Suresh Menon,06227839270481,ICICI Bank,ICIC7728,0,2023-08-14
777,Bala Singh,61128539152849,Union Bank,UBIN4576,0,2021-07-24
778,Suresh Iyer,39974702564083,HDFC Bank,HDFC4742,0,2024-10-02
779,Divya Kumar,50179937993962,Indian Bank,IDIB6336,0,2021-12-03
780,Gokul Menon,19838420709505,Union Bank,UBIN4922,0,2021-08-02
781,Harish Menon,54078220900667,Indian Bank,IDIB4739,0,2022-01-03
782,Vignesh Menon,03063192383383,Axis Bank,UTIB2285,0,2021-03-20
783,Deepa Raj,72330749462500,Axis Bank,UTIB7039,0,2025-05-25
784,Suresh Kumar,56149062215964,Kotak Mahindra Bank,KKBK7350,0,2020-05-09
785,Kiran Iyer,07279501432950,Punjab National Bank,PUNB2594,0,2022-05-08
786,Nisha Rao,56350593545678,Canara Bank,CNRB6297,0,2024-06-22
787,Neha Rao,15967347499001,Indian Bank,IDIB8699,0,2022-02-26
788,Neha Rao,66044735054750,Punjab National Bank,PUNB3225,0,2025-01-18
789,Anjali Das,08608113887593,Kotak Mahindra Bank,KKBK9248,0,2025-03-31
790,Arun Iyer,69847348483227,Canara Bank,CNRB1963,0,2020-04-04
791,Sathish Singh,18351097779648,ICICI Bank,ICIC7777,0,2021-09-24
792,Bala Rao,26709461167588,Bank of Baroda,BARB6156,0,2022-01-29
793,Suresh Menon,88421307966467,Punjab National Bank,PUNB2845,0,2024-02-18
794,Karthik Kumar,71211202480042,Canara Bank,CNRB3083,0,2022-02-19
795,Suresh Kumar,68025754846293,Union Bank,UBIN4225,1,2025-06-22
796,Bala Singh,06377114801797,Canara Bank,CNRB9268,0,2021-06-04
797,Sneha Rao,24059294717272,Kotak Mahindra Bank,KKBK9591,0,2022-08-11
798,Divya Das,55310836925195,Union Bank,UBIN8873,0,2023-09-08
799,Anjali Singh,27621639738191,Kotak Mahindra Bank,KKBK5864,0,2022-09-21
800,Vignesh Iyer,30703021996575,Punjab National Bank,PUNB5887,0,2021-06-22
801,Bala Sharma,65087427401348,HDFC Bank,HDFC4141,0,2024-05-04
802,Bala Kumar,29999899967516,Punjab National Bank,PUNB4640,0,2023-05-27
803,Lakshmi Raj,85066864837735,HDFC Bank,HDFC8001,0,2024-09-11
804,Gokul Iyer,68993379577500,Axis Bank,UTIB6614,0,2022-02-04
805,Suresh Raj,86601641291066,Bank of Baroda,BARB8962,0,2024-01-17
806,Karthik Raj,80117883156612,Union Bank,UBIN5792,0,2020-11-26
807,Rahul Iyer,09796929525254,Axis Bank,UTIB2872,0,2021-11-22
808,Sathish Rao,03234363919967,ICICI Bank,ICIC7599,0,2022-04-26
809,Harish Raj,25434859017035,Union Bank,UBIN7919,0,2021-07-23
810,Gokul Sharma,52537685895330,Union Bank,UBIN1423,0,2023-04-24
811,Vignesh Patel,33729152964972,Indian Bank,IDIB2907,0,2022-09-12
812,Deepa Rao,08192601929110,Bank of Baroda,BARB6569,0,2022-04-18
813,Deepa Patel,31114148723938,Axis Bank,UTIB4078,0,2020-12-04
814,Deepa Menon,67129606194795,Kotak Mahindra Bank,KKBK6688,0,2021-11-18
815,Karthik Nair,53628751443163,Axis Bank,UTIB2032,0,2023-01-15
816,Karthik Nair,98771061442251,Indian Bank,IDIB8647,1,2023-08-18
817,Rahul Das,35489658295684,Indian Bank,IDIB4572,0,2024-02-23
818,Gokul Menon,23237486559706,Axis Bank,UTIB6563,1,2022-09-21
819,Sneha Menon,43907832592499,Bank of Baroda,BARB5404,0,2020-02-28
820,Vignesh Menon,18757934519223,ICICI Bank,ICIC1908,0,2024-08-12
821,Harish Patel,73813577495290,Punjab National Bank,PUNB6601,0,2023-05-27
822,Gokul Nair,00250489892242,Axis Bank,UTIB9929,0,2020-07-29
823,Reshma Menon,39321971568619,Axis Bank,UTIB3970,0,2023-08-12
824,Arun Rao,03919439931137,ICICI Bank,ICIC3990,0,2024-11-09
825,Vignesh Patel,43020123743101,Canara Bank,CNRB5146,0,2023-03-11
826,Anita Raj,07053251987029,Union Bank,UBIN3262,0,2023-02-18
827,Vignesh Rao,80245382604859,HDFC Bank,HDFC8273,0,2021-07-24
828,Karthik Menon,54955112282763,HDFC Bank,HDFC9508,0,2020-08-18
829,Vignesh Patel,16953993724684,Axis Bank,UTIB7235,0,2024-02-11
830,Nisha Singh,52493091850884,HDFC Bank,HDFC7225,0,2024-02-19
831,Divya Das,11015300868653,ICICI Bank,ICIC3432,0,2023-04-07
832,Neha Sharma,65439938431574,Union Bank,UBIN7959,0,2021-11-19
833,Deepa Sharma,14971178169809,Kotak Mahindra Bank,KKBK7664,0,2020-12-28
834,Neha Patel,07302244776475,Punjab National Bank,PUNB8950,0,2025-05-22
835,Anjali Sharma,07821236663993,Kotak Mahindra Bank,KKBK1839,0,2022-11-11
836,Suresh Nair,18545038748695,Canara Bank,CNRB5682,0,2021-07-24
837,Anjali Menon,97369107884163,Axis Bank,UTIB9751,0,2021-09-23
838,Neha Sharma,81398946231622,Union Bank,UBIN5099,0,2023-03-18
839,Kiran Singh,43114907770367,Punjab National Bank,PUNB4578,0,2024-08-15
840,Gokul Singh,24742837958356,Union Bank,UBIN5905,0,2024-06-18
841,Karthik Iyer,04538631156268,Axis Bank,UTIB4543,0,2024-09-19
842,Suresh Das,42070118515937,Punjab National Bank,PUNB5141,0,2022-05-17
843,Bala Iyer,66143050305450,Punjab National Bank,PUNB7015,0,2023-02-25
844,Rahul Sharma,32813603988091,Union Bank,UBIN6864,0,2023-11-18
845,Harish Rao,39056778035169,State Bank of India,SBIN5136,0,2020-04-23
846,Deepa Raj,31955866865989,Kotak Mahindra Bank,KKBK8357,0,2023-07-29
847,Divya Iyer,17096085943413,Bank of Baroda,BARB7286,0,2023-01-01
848,Lakshmi Singh,61037151988682,Axis Bank,UTIB5936,0,2023-02-23
849,Sneha Patel,66791288478979,Punjab National Bank,PUNB5641,0,2021-08-26
850,Priya Das,21739960732198,State Bank of India,SBIN6268,0,2023-08-30
851,Vignesh Rao,23800812447215,Indian Bank,IDIB3063,0,2020-03-10
852,Neha Iyer,01309812952928,Axis Bank,UTIB4553,0,2022-07-08
853,Deepa Rao,53791233302179,Punjab National Bank,PUNB8280,1,2022-05-07
854,Divya Iyer,28057386376124,ICICI Bank,ICIC2665,0,2021-07-26
855,Harish Sharma,73491829137629,Canara Bank,CNRB7602,0,2022-09-03
856,Anita Menon,43941708727153,Axis Bank,UTIB9166,0,2021-05-31
857,Priya Singh,16461305310643,ICICI Bank,ICIC4263,0,2020-05-22
858,Kiran Singh,24809316136524,Canara Bank,CNRB1822,0,2024-09-17
859,Reshma Nair,22765360341291,ICICI Bank,ICIC7911,0,2022-05-17
860,Sneha Iyer,50162268408769,Kotak Mahindra Bank,KKBK8806,0,2024-04-25
861,Anjali Menon,86822267186371,Indian Bank,IDIB2336,0,2022-08-02
862,Rahul Menon,85675564087486,Axis Bank,UTIB6016,0,2023-11-28
863,Divya Rao,23589805820018,Union Bank,UBIN3009,0,2023-12-13
864,Neha Patel,58238696490342,Union Bank,UBIN3066,0,2024-04-03
865,Neha Sharma,66376166758305,Union Bank,UBIN5955,0,2025-05-29
866,Vignesh Menon,61798721612985,State Bank of India,SBIN6605,0,2020-11-03
867,Deepa Sharma,48990214328094,Bank of Baroda,BARB1030,0,2020-08-02
868,Vignesh Das,66493550600422,Canara Bank,CNRB4179,0,2022-01-19
869,Lakshmi Kumar,57685351791428,HDFC Bank,HDFC8240,0,2024-05-19
870,Divya Sharma,19086057897687,State Bank of India,SBIN4037,0,2023-07-15
871,Karthik Menon,45418108782191,Punjab National Bank,PUNB2653,0,2024-02-26
872,Suresh Raj,54904167986575,Kotak Mahindra Bank,KKBK9298,0,2025-01-12
873,Suresh Singh,04722857338544,Canara Bank,CNRB8085,0,2025-01-23
874,Deepa Nair,54362325687794,ICICI Bank,ICIC3535,0,2022-07-11
875,Rahul Rao,19409541998101,Axis Bank,UTIB3185,0,2024-02-03
876,Neha Rao,79775638943671,ICICI Bank,ICIC4601,0,2022-05-07
877,Karthik Menon,37394133477929,Punjab National Bank,PUNB9579,0,2024-10-06
878,Bala Raj,46364646528353,Axis Bank,UTIB8558,0,2022-02-18
879,Bala Singh,76090806189781,HDFC Bank,HDFC4784,0,2024-10-16
880,Gokul Iyer,28374610556559,Bank of Baroda,BARB9930,0,2022-02-19
881,Kiran Raj,25583345276182,Kotak Mahindra Bank,KKBK2562,0,2022-05-18
882,Lakshmi Rao,43707299343859,Axis Bank,UTIB7449,0,2021-11-24
883,Suresh Raj,26621692468804,ICICI Bank,ICIC5313,0,2024-05-23
884,Lakshmi Das,84055328821133,Kotak Mahindra Bank,KKBK8232,0,2020-12-23
885,Arun Das,73611442294537,Canara Bank,CNRB1854,0,2020-05-13
886,Deepa Raj,24879752006922,State Bank of India,SBIN5424,0,2020-06-22
887,Harish Raj,01934481684150,Bank of Baroda,BARB5902,0,2023-02-12
888,Karthik Raj,87872998750684,ICICI Bank,ICIC6398,0,2020-01-19
889,Arun Das,40379097739557,Punjab National Bank,PUNB6799,0,2022-04-06
890,Harish Kumar,31173894233544,HDFC Bank,HDFC9674,0,2020-08-05
891,Sathish Raj,45052043608533,Kotak Mahindra Bank,KKBK4789,0,2020-12-29
892,Rahul Raj,80010068739471,Punjab National Bank,PUNB8626,0,2024-09-18
893,Reshma Sharma,04023225569612,Bank of Baroda,BARB9841,0,2021-06-17
894,Vignesh Raj,97998406636737,HDFC Bank,HDFC8746,0,2021-08-06
895,Kiran Kumar,76242622434365,Canara Bank,CNRB9758,0,2021-05-03
896,Nisha Rao,72644934614502,HDFC Bank,HDFC9119,0,2020-06-07
897,Kiran Sharma,68067208742423,State Bank of India,SBIN1124,0,2025-01-17
898,Deepa Menon,98342984830467,Canara Bank,CNRB9135,0,2021-05-17
899,Arun Das,82352114368486,State Bank of India,SBIN9210,0,2021-10-22
900,Harish Kumar,01013183061091,HDFC Bank,HDFC4661,0,2020-11-24
901,Vignesh Sharma,45911476101827,Canara Bank,CNRB9840,0,2024-03-21
902,Gokul Das,71054107963230,Punjab National Bank,PUNB9806,0,2024-11-26
903,Neha Patel,17254868280151,Axis Bank,UTIB6152,0,2021-03-14
904,Deepa Sharma,98927957572913,Union Bank,UBIN9451,0,2023-10-27
905,Sneha Menon,46352299109032,Indian Bank,IDIB8148,0,2023-11-07
906,Nisha Iyer,59073113752012,ICICI Bank,ICIC7244,0,2025-03-28
907,Neha Iyer,58937509511511,Union Bank,UBIN9702,0,2020-06-07
908,Bala Iyer,02748805906046,Axis Bank,UTIB8891,0,2025-06-17
909,Karthik Iyer,35133464707663,Kotak Mahindra Bank,KKBK6673,0,2021-11-01
910,Rahul Nair,98626753212670,Canara Bank,CNRB2762,0,2022-01-10
911,Divya Rao,71004809647998,Canara Bank,CNRB2251,0,2022-12-18
912,Priya Kumar,36619758834669,Canara Bank,CNRB5352,0,2023-05-01
913,Karthik Raj,63809682650761,Axis Bank,UTIB1102,0,2024-09-04
914,Kiran Das,65933727201689,HDFC Bank,HDFC1171,0,2022-04-27
915,Divya Nair,82737565184397,Kotak Mahindra Bank,KKBK1176,0,2021-08-03
916,Arun Sharma,18133863611919,HDFC Bank,HDFC9635,0,2021-10-28
917,Lakshmi Kumar,68710234890813,State Bank of India,SBIN3318,0,2022-10-24
918,Kiran Das,04552179087464,Kotak Mahindra Bank,KKBK1023,0,2023-04-18
919,Deepa Sharma,40057963796281,Kotak Mahindra Bank,KKBK6682,0,2025-02-12
920,Anita Nair,94554021776429,Union Bank,UBIN2257,0,2025-01-18
921,Harish Patel,09027460064202,Union Bank,UBIN6474,0,2022-10-12
922,Neha Raj,01192718194701,Union Bank,UBIN6267,0,2024-11-13
923,Priya Menon,29913151644177,Punjab National Bank,PUNB7636,0,2025-01-05
924,Nisha Iyer,43324935242588,ICICI Bank,ICIC8854,0,2024-06-23
925,Deepa Singh,32430217063559,ICICI Bank,ICIC6473,0,2023-08-07
926,Kiran Sharma,63193686571145,HDFC Bank,HDFC6817,0,2020-10-23
927,Neha Nair,54862546178606,State Bank of India,SBIN1663,1,2024-02-08
928,Gokul Rao,66031183740198,HDFC Bank,HDFC4994,0,2024-04-28
929,Harish Nair,49846407917691,State Bank of India,SBIN3400,0,2022-08-18
930,Sneha Sharma,50639384022189,State Bank of India,SBIN1046,0,2022-06-05
931,Neha Iyer,66374331273509,Union Bank,UBIN2209,0,2021-09-27
932,Arun Nair,92605969156412,Punjab National Bank,PUNB4295,0,2023-01-29
933,Sneha Das,23899670590466,Indian Bank,IDIB4180,0,2020-10-19
934,Reshma Kumar,40076104183074,State Bank of India,SBIN5960,0,2025-04-07
935,Arun Sharma,85732085400718,Axis Bank,UTIB7460,0,2023-07-18
936,Reshma Iyer,85305955570757,Axis Bank,UTIB5445,0,2025-03-12
937,Sneha Das,62365474384133,State Bank of India,SBIN5540,0,2024-05-10
938,Nisha Raj,68468466119941,ICICI Bank,ICIC3907,0,2021-12-28
939,Divya Iyer,90387938718576,Bank of Baroda,BARB7944,0,2021-03-12
940,Sathish Kumar,65536831885957,Punjab National Bank,PUNB1760,0,2025-06-13
941,Bala Nair,04580019784829,HDFC Bank,HDFC7719,0,2023-10-22
942,Anjali Sharma,46223824321419,HDFC Bank,HDFC3247,0,2023-04-17
943,Anita Nair,33868281921740,Union Bank,UBIN1151,0,2024-12-09
944,Neha Iyer,15845242154747,State Bank of India,SBIN3413,0,2021-08-18
945,Sneha Nair,97452924733702,Bank of Baroda,BARB7428,0,2021-02-26
946,Priya Nair,26583987871291,State Bank of India,SBIN3327,0,2024-10-08
947,Kiran Kumar,70727196637710,ICICI Bank,ICIC1200,0,2024-11-09
948,Harish Rao,01451981549639,Indian Bank,IDIB7231,0,2025-06-18
949,Vignesh Iyer,40910003366001,Kotak Mahindra Bank,KKBK2584,0,2021-04-02
950,Anjali Nair,95450373685236,Punjab National Bank,PUNB7162,0,2025-01-29
951,Sathish Rao,57692158886875,Punjab National Bank,PUNB5697,0,2023-11-14
952,Karthik Sharma,45559960432539,Kotak Mahindra Bank,KKBK8388,0,2023-11-14
953,Vignesh Kumar,28490972486581,Axis Bank,UTIB4981,0,2022-06-17
954,Reshma Das,80813388639412,HDFC Bank,HDFC5049,0,2020-08-09
955,Nisha Iyer,52479560901021,State Bank of India,SBIN9257,0,2023-06-22
956,Priya Kumar,30670401268505,Axis Bank,UTIB6498,0,2024-08-26
957,Anjali Rao,46582030598746,HDFC Bank,HDFC4110,0,2024-02-06
958,Priya Patel,21574134870351,Kotak Mahindra Bank,KKBK9888,0,2020-01-13
959,Anita Raj,36510489506397,State Bank of India,SBIN3649,1,2023-01-07
960,Suresh Patel,78402261257136,HDFC Bank,HDFC8458,0,2024-07-30
961,Anjali Raj,00326714357651,ICICI Bank,ICIC8120,0,2022-10-04
962,Anita Menon,74069437750631,Kotak Mahindra Bank,KKBK5611,0,2023-05-03
963,Neha Sharma,03059716277439,ICICI Bank,ICIC8222,0,2024-11-30
964,Deepa Raj,39284355851010,ICICI Bank,ICIC4720,0,2022-10-03
965,Sathish Kumar,70693385001368,State Bank of India,SBIN8166,0,2024-02-15
966,Rahul Patel,44378736931089,Union Bank,UBIN4394,0,2024-07-18
967,Nisha Nair,58205126206146,ICICI Bank,ICIC2104,0,2024-09-20
968,Harish Iyer,53048480766777,Axis Bank,UTIB7593,0,2022-06-24
969,Lakshmi Nair,77542053150144,Punjab National Bank,PUNB1661,0,2020-02-20
970,Vignesh Iyer,81276485488245,Bank of Baroda,BARB3732,0,2022-07-01
971,Karthik Patel,01276759213157,Union Bank,UBIN9492,0,2020-11-26
972,Lakshmi Nair,73286310769848,Kotak Mahindra Bank,KKBK3248,0,2022-05-04
973,Rahul Nair,75409011965351,HDFC Bank,HDFC9332,0,2022-06-22
974,Reshma Nair,26279922172930,Kotak Mahindra Bank,KKBK3781,0,2021-12-21
975,Bala Singh,65658773230171,State Bank of India,SBIN3882,0,2021-02-15
976,Arun Menon,41610805809809,Punjab National Bank,PUNB9972,0,2021-08-11
977,Suresh Menon,50849926096349,HDFC Bank,HDFC1516,0,2023-07-15
978,Deepa Sharma,27227122863549,Bank of Baroda,BARB4803,0,2023-06-29
979,Kiran Menon,01455655414858,Axis Bank,UTIB8646,0,2022-05-14
980,Sathish Sharma,48679620681195,State Bank of India,SBIN2603,0,2020-12-10
981,Rahul Nair,89500141792880,Union Bank,UBIN2659,0,2024-11-23
982,Anita Rao,99963492501727,ICICI Bank,ICIC3949,0,2023-05-06
983,Lakshmi Das,23661075229178,HDFC Bank,HDFC3424,0,2021-12-22
984,Divya Iyer,69565764081299,Punjab National Bank,PUNB6152,0,2023-04-04
985,Anita Iyer,48674412884320,Indian Bank,IDIB4128,0,2025-01-14
986,Rahul Iyer,87956206050111,Axis Bank,UTIB4043,0,2024-11-28
987,Priya Rao,91800936519646,Canara Bank,CNRB9147,0,2022-03-14
988,Reshma Singh,65640508704327,Kotak Mahindra Bank,KKBK2463,0,2024-01-09
989,Arun Menon,45001547483025,Canara Bank,CNRB3264,0,2025-05-23
990,Arun Raj,55422557702385,Kotak Mahindra Bank,KKBK8734,0,2020-07-26
991,Vignesh Kumar,53441067212295,State Bank of India,SBIN6369,0,2024-09-17
992,Bala Raj,31480152347151,HDFC Bank,HDFC9409,0,2023-12-24
993,Reshma Patel,49126251391527,State Bank of India,SBIN8533,0,2021-04-13
994,Neha Kumar,05451656613201,Union Bank,UBIN3262,0,2021-03-23
995,Neha Kumar,72293533631717,Bank of Baroda,BARB3040,0,2022-02-16
996,Nisha Rao,58316996549268,Union Bank,UBIN9062,0,2024-12-21
997,Priya Kumar,47386603678520,Bank of Baroda,BARB2409,0,2023-08-04
998,Deepa Kumar,32705883020645,Kotak Mahindra Bank,KKBK7466,0,2024-05-22
999,Anita Raj,75324977236825,Canara Bank,CNRB5431,0,2024-12-01
1000,Vignesh Das,42848861246654,Indian Bank,IDIB4229,0,2022-05-12
1,Anjali Menon,94629640176863,State Bank of India,SBIN8590,0,2020-04-26
2,Nisha Das,75329952660622,Canara Bank,CNRB8495,0,2021-06-13
3,Divya Menon,57411674502526,Punjab National Bank,PUNB4324,0,2020-09-13
4,Nisha Menon,18875809152002,ICICI Bank,ICIC4782,0,2021-08-11
5,Karthik Sharma,13621438432239,State Bank of India,SBIN9089,0,2020-06-26
6,Vignesh Nair,20496104295818,Punjab National Bank,PUNB7629,0,2023-06-12
7,Rahul Rao,14814425708754,Punjab National Bank,PUNB7338,0,2020-02-03
8,Harish Sharma,43616215796542,Canara Bank,CNRB4725,0,2022-07-12
9,Lakshmi Rao,85559385102533,Union Bank,UBIN9226,0,2024-02-13
10,Sathish Kumar,25716773565627,Indian Bank,IDIB5662,0,2022-11-05
11,Gokul Sharma,93208317258972,Axis Bank,UTIB6328,1,2021-06-18
12,Arun Kumar,82639221752893,Kotak Mahindra Bank,KKBK5164,0,2023-10-03
13,Anjali Nair,11003645439430,Canara Bank,CNRB1197,0,2020-10-26
14,Anjali Rao,81035865720344,Union Bank,UBIN6591,0,2020-08-29
15,Nisha Das,94610529165849,Union Bank,UBIN1583,0,2023-06-25
16,Vignesh Rao,62566735802636,Indian Bank,IDIB6032,0,2024-03-28
17,Vignesh Menon,09427100159195,State Bank of India,SBIN9560,0,2022-01-11
18,Bala Kumar,77244117392418,ICICI Bank,ICIC5537,0,2021-11-11
19,Priya Raj,35872763371945,Union Bank,UBIN5563,0,2020-01-13
20,Nisha Nair,25913793443867,ICICI Bank,ICIC3067,0,2022-06-11
21,Gokul Patel,66268945364657,Bank of Baroda,BARB9384,0,2022-06-29
22,Vignesh Raj,84572732226574,State Bank of India,SBIN6949,0,2023-11-29
23,Deepa Iyer,02043130090792,Punjab National Bank,PUNB3631,0,2024-11-10
24,Vignesh Nair,94920680943409,Indian Bank,IDIB6864,0,2022-12-25
25,Kiran Das,69938873585011,ICICI Bank,ICIC8379,0,2021-03-28
26,Karthik Rao,99157454710848,Bank of Baroda,BARB7948,0,2024-07-21
27,Sneha Sharma,76725851633870,ICICI Bank,ICIC1217,0,2024-08-22
28,Sathish Patel,99343968173459,State Bank of India,SBIN9182,0,2022-07-15
29,Arun Sharma,35072541815424,Bank of Baroda,BARB9849,0,2024-07-28
30,Anita Rao,22955817191602,State Bank of India,SBIN1194,0,2020-01-22
31,Karthik Patel,55767464052528,ICICI Bank,ICIC1792,0,2022-03-16
32,Suresh Iyer,83810580019648,Kotak Mahindra Bank,KKBK1823,0,2020-08-03
33,Reshma Das,16818455050456,Union Bank,UBIN7249,0,2022-12-21
34,Anjali Kumar,02111262507527,State Bank of India,SBIN5657,0,2024-06-27
35,Nisha Raj,61897827003281,Kotak Mahindra Bank,KKBK5611,0,2021-09-19
36,Vignesh Patel,40368551240714,Bank of Baroda,BARB7665,0,2023-06-08
37,Divya Das,21819221590011,Kotak Mahindra Bank,KKBK6905,0,2021-07-28
38,Suresh Rao,11561413371998,State Bank of India,SBIN6329,0,2021-12-19
39,Priya Nair,46252015829890,Punjab National Bank,PUNB2203,0,2022-10-28
40,Rahul Sharma,57489803983794,Bank of Baroda,BARB7954,0,2020-04-01
41,Priya Kumar,52548266947794,Canara Bank,CNRB4101,0,2024-11-12
42,Nisha Sharma,16827436992697,Indian Bank,IDIB7245,0,2020-11-27
43,Anjali Iyer,90298963624205,Axis Bank,UTIB2783,0,2024-09-25
