CustomerID,BranchID,AccountNumber,AccountType,Balance,Status,OpenDate
946,9,52692845094061,Savings,168461.36,Blocked,2019-02-22
947,6,52628366542070,Savings,1271748.31,Active,2020-04-06
948,9,52134266506078,Savings,901534.14,Active,2020-01-08
949,4,52459744278851,Current,1570936.35,Active,2022-06-17
950,6,52917986345225,Current,1375187.72,Active,2023-10-11
951,4,52321879798350,Savings,1772357.89,Active,2020-03-01
952,6,52715364899069,Savings,449431.92,Active,2020-12-13
953,9,52471007515310,Current,2439757.92,Active,2024-04-13
954,8,52522285392963,Current,589144.47,Active,2023-02-05
955,7,52746160832952,Savings,1043085.49,Active,2019-12-21
956,7,52183562410926,Savings,987093.21,Active,2020-03-29
957,2,52416128840928,Savings,2311164.29,Active,2020-02-28
958,7,52498900372262,Savings,1253335.53,Active,2020-02-28
959,1,52470791535854,Savings,1620523.72,Active,2023-05-28
960,5,52470479543828,Savings,145057.25,Active,2019-05-07
961,1,52056443033850,Savings,533450.46,Active,2024-09-19
962,4,52342209844185,Savings,1469598.94,Active,2020-01-16
963,7,52537256490783,Savings,1356953.85,Active,2020-07-08
964,8,52128650443600,Savings,965193.98,Active,2019-01-23
965,10,52075074317522,Savings,2102930.65,Active,2019-07-19
966,1,52427286426959,Current,1166759.67,Active,2022-04-12
967,9,52386187119432,Savings,2442560.23,Closed,2024-02-14
968,10,52000371537001,Savings,1720518.64,Active,2021-02-01
969,9,52725037145724,Savings,1815647.83,Active,2020-10-26
970,10,52828372735864,Current,1533471.41,Active,2022-09-10
971,7,52727494281323,Savings,1013409.96,Active,2021-12-14
972,10,52971280583932,Savings,1028718.29,Active,2020-03-21
973,6,52423467624990,Savings,832808.73,Active,2019-01-05
974,2,52931373307960,Savings,508238.28,Active,2024-09-23
975,3,52742104345696,Savings,2134273.06,Active,2022-09-26
976,2,52595141615534,Current,1900222.65,Active,2023-06-11
977,4,52193686620136,Savings,1204956.36,Active,2024-08-26
978,6,52208178482750,Savings,1884499.28,Active,2022-07-13
979,6,52138877084605,Current,2434795.31,Active,2022-01-23
980,2,52430209656908,Current,907402.53,Active,2021-02-10
981,10,52999126051525,Savings,1341796.17,Active,2022-11-26
982,1,52050623889125,Savings,1310478.64,Blocked,2022-05-11
983,6,52418807066924,Savings,58031.75,Active,2023-03-03
984,9,52654536581056,Savings,371561.61,Active,2022-08-21
985,1,52465864003553,Savings,1605835.21,Active,2023-08-09
986,1,52375306426001,Savings,894808.14,Active,2023-11-25
987,4,52229350894801,Savings,974376.77,Active,2020-01-31
988,7,52727901328259,Savings,775644.31,Active,2021-10-03
989,8,52369014876024,Savings,1119893.49,Active,2022-05-09
990,9,52531068192687,Savings,344168.73,Active,2019-01-11
991,1,52600401847674,Savings,1082065.67,Active,2022-12-05
992,7,52953402758959,Current,14268.23,Active,2024-11-20
993,2,52181680858197,Savings,1800252.27,Active,2019-11-22
994,8,52325392883278,Current,494250.66,Active,2023-12-08
995,2,52208201233840,Savings,594189.95,Active,2019-10-26
996,1,52430265441003,Savings,2145643.14,Active,2024-09-20
997,9,52379640222656,Savings,749907.16,Active,2020-12-12
998,3,52102737025062,Savings,698464.94,Active,2023-11-10
999,2,52072749048779,Savings,77811.18,Active,2023-11-01
1000,8,52115612840006,Savings,1176309.68,Active,2022-03-27
